customId,coverage,hasGlobalHighlights,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.fieldTranslations.nameTranslation.hi,tournament.uniqueTournament.fieldTranslations.nameTranslation.bn,tournament.priority,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.entityType,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.nameTranslation.ru,homeTeam.fieldTranslations.nameTranslation.hi,homeTeam.fieldTranslations.nameTranslation.bn,homeTeam.fieldTranslations.shortNameTranslation.ar,homeTeam.fieldTranslations.shortNameTranslation.hi,homeTeam.fieldTranslations.shortNameTranslation.bn,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.entityType,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,awayTeam.fieldTranslations.nameTranslation.hi,awayTeam.fieldTranslations.nameTranslation.bn,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.shortNameTranslation.bn,changes.changeTimestamp,winnerCode,hasEventPlayerStatistics,hasEventPlayerHeatMap,awayRedCards,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.alpha2,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,season.seasonCoverageInfo.editorCoverageLevel,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,awayScore.extra1,awayScore.extra2,awayScore.overtime,tournament.fieldTranslations.nameTranslation.ar,tournament.fieldTranslations.nameTranslation.hi,tournament.fieldTranslations.nameTranslation.bn
QNsWI,,False,1.0,True,13256029,1738114200,mazatlan-fc-club-puebla,False,False,True,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,True,,,,378,16753,"Liga MX, Clausura 2025",2025,False,70096,4.0,100,Ended,finished,Club Puebla,club-puebla,Puebla,M,Football,football,1,12249,PUE,False,False,0,1941,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,بويبلا,Пуэбла,,,,,,Mazatlán FC,mazatlan-fc,Mazatlán ,M,Football,football,1,10720,MAZ,False,True,0,1946,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,,Масатлан,,,,,,1738119885,2.0,False,True,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0,9.0,1738116634.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
NNsJBo,,False,1.0,True,13256031,1738113300,club-leon-cd-guadalajara,True,False,False,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,False,,,,378,16753,"Liga MX, Clausura 2025",2025,False,70096,4.0,100,Ended,finished,Club León,club-leon,León,M,Football,football,1,25270,LEO,True,False,0,36534,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,,Леон,,,,,,CD Guadalajara,cd-guadalajara,Guadalajara,M,Football,football,1,61941,GDL,True,True,0,1938,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,جوادالاجارا شيفاس,Гвадалахара Чивас,,,,,,1738127297,1.0,True,False,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,8.0,9.0,1738124018.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
HNsAFo,,True,1.0,True,13256035,1738119600,club-tijuana-tigres-uanl,True,True,True,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,False,,,,378,16753,"Liga MX, Clausura 2025",2025,True,70096,4.0,100,Ended,finished,Tigres UANL,tigres-uanl,Tigres,M,Football,football,1,60348,UANL,False,False,0,1940,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,تغريز,Тигрес,,,,,,Club Tijuana,club-tijuana,Tijuana,M,Football,football,1,13049,TIJ,,False,0,36525,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,,Тихуана,,,,,,1738127343,1.0,True,True,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,5.0,4.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,1738124147.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
UNsXS,,True,1.0,True,13256036,1738127100,cruz-azul-club-necaxa,False,False,False,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,False,,,,378,16753,"Liga MX, Clausura 2025",2025,False,70096,4.0,100,Ended,finished,Club Necaxa,club-necaxa,Necaxa,M,Football,football,1,12628,NEC,True,True,0,1944,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,نيكاكسا,ФК Некакса,,,,,,Cruz Azul,cruz-azul,Cruz Azul,M,Football,football,1,56812,CRZ,False,True,0,1947,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,كروز أزول,Круз Азул,,,,,,1738127246,2.0,True,False,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,4.0,7.0,6.0,1738124175.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
HNrZN,,True,1.0,True,13256037,1738195200,atlas-fc-cf-monterrey,False,True,False,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,True,,,,378,16753,"Liga MX, Clausura 2025",2025,False,70096,4.0,0,Not started,notstarted,Atlas FC,atlas-fc,Atlas ,M,Football,football,1,17705,ATS,True,True,0,1949,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,أطلس,ФК Атлас,,,,,,CF Monterrey,cf-monterrey,Monterrey,M,Football,football,1,60630,MTY,False,True,0,1932,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,مونتيري,КФ Монтеррей,,,,,,0,,,,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQsbO,,False,1.0,False,13256040,1738190700,queretaro-fc-cf-pachuca,True,False,False,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,True,,,,378,16753,"Liga MX, Clausura 2025",2025,True,70096,4.0,0,Not started,notstarted,Querétaro FC,queretaro-fc,Querétaro,M,Football,football,1,10902,QRO,True,False,0,1951,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,,Керетаро,,,,,,CF Pachuca,cf-pachuca,Pachuca,M,Football,football,1,42019,PAC,False,False,0,1936,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,سي إف باشكا,КФ Пачука,,,,,,0,,,,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNszHFb,,False,1.0,False,13256043,1738206900,fc-juarez-santos-laguna,False,True,True,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,True,,,,378,16753,"Liga MX, Clausura 2025",2025,True,70096,4.0,0,Not started,notstarted,FC Juárez,fc-juarez,Juárez,M,Football,football,1,10380,JUA,True,True,0,201624,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,,ФК Хуарес,,,,,,Santos Laguna,santos-laguna,Santos,M,Football,football,1,16559,SLA,False,False,0,1948,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,,Сантос Лагуна,,,,,,0,,,,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWsIN,,True,1.0,False,13256038,1738200000,pumas-unam-cd-toluca,True,False,True,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga MX, Clausura",liga-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,34340,,11620,True,True,,,,378,16753,"Liga MX, Clausura 2025",2025,False,70096,4.0,0,Not started,notstarted,Pumas UNAM,pumas-unam,Pumas,M,Football,football,1,34986,UNAM,False,True,0,1933,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,بوماس,Пумас Унам,,,,,,CD Toluca,deportivo-toluca-fc,Toluca,M,Football,football,1,24986,TOL,False,False,0,1931,MX,MEX,Mexico,mexico,team,[],#374df5,#374df5,#ffffff,,Депортиво Толука ФК,,,,,,0,,,,,MX,MEX,Mexico,mexico,MX,,,MX,MEX,Mexico,mexico,MX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isA,,True,1.0,True,13192325,1738093500,millwall-portsmouth,False,True,False,Championship,championship,England,england,Football,football,1,1,england,Championship,championship,England,england,Football,football,1,1,england,143111,,18,True,True,,,,321,2,Championship 24/25,24/25,True,61961,17.0,100,Ended,finished,Portsmouth,portsmouth,Portsmouth,M,Football,football,1,23014,POR,False,False,0,2,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,بورتسموث,Портсмут,,,,,,Millwall,millwall,Millwall,M,Football,football,1,23468,MIL,True,True,0,25,EN,ENG,England,england,team,[],#374df5,#374df5,#ffffff,ميلوول,Миллуолл,मिलवॉल,মিলওয়াল,ميلوول,मिलवॉल,মিলওয়াল,1738100471,2.0,True,False,,EN,ENG,England,england,EN,,,EN,ENG,England,england,EN,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,5.0,1738097411.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
xgbsPgb,,False,1.0,False,13276649,1738173600,deportivo-la-coruna-cd-tenerife,True,True,False,LaLiga 2,laliga-2,Spain,spain,Football,football,1,32,spain,LaLiga 2,laliga-2,Spain,spain,Football,football,1,32,spain,52756,,54,True,False,,,,319,37,LaLiga 2 24/25,24/25,False,62048,19.0,0,Not started,notstarted,CD Tenerife,tenerife,CD Tenerife,M,Football,football,1,16524,TEN,True,False,0,2822,ES,ESP,Spain,spain,team,[],#374df5,#374df5,#ffffff,تنيريفي,Тенерифе,,,,,,Deportivo La Coruña,deportivo-la-coruna,Deportivo,M,Football,football,1,22127,COR,False,False,0,2832,ES,ESP,Spain,spain,team,[],#374df5,#374df5,#ffffff,ديبورتيفو لا كورونيا,Депортиво Ла-Корунья,,,,,,0,,,,,ES,ESP,Spain,spain,ES,,,ES,ESP,Spain,spain,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nOsEO,,False,1.0,True,13193917,1738097100,red-bull-bragantino-palmeiras,False,False,False,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,False,372,True,False,,,,314,57411,"Paulista, Serie A1 2025",2025,False,69522,5.0,100,Ended,finished,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,524135,PAL,True,True,0,1963,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Палмейрас,,,,,,Red Bull Bragantino,red-bull-bragantino,RB Bragantino,M,Football,football,1,144942,BRA,False,True,0,1999,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Ред Булл Брагантино,,,,,,1738110236,3.0,True,False,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1738107199.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
LzKsokdb,,False,1.0,True,13193916,1738101600,novorizontino-ae-velo-clube,True,True,True,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,True,372,True,True,,,,314,57411,"Paulista, Serie A1 2025",2025,True,69522,5.0,100,Ended,finished,Novorizontino,novorizontino,Novorizontino,M,Football,football,1,26516,GRN,True,True,0,135514,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,AE Velo Clube,velo-clube,AE Velo Clube,M,Football,football,1,2222,VEC,False,True,0,88736,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Вело Клубе СП,,,,,,1738118517,3.0,True,False,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,8.0,1738114347.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
xIsHOi,,False,1.0,True,13193915,1738195200,mirassol-guarani,False,True,False,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,False,372,True,False,,,,314,57411,"Paulista, Serie A1 2025",2025,True,69522,5.0,0,Not started,notstarted,Mirassol,mirassol,Mirassol,M,Football,football,1,24065,MIR,False,False,0,21982,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,Guarani,guarani,Guarani,M,Football,football,1,23092,GUA,True,False,0,1972,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Гуарани Кампинас,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tOseab,,False,1.0,False,13193920,1738187100,sao-bernardo-santos,True,False,True,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,True,372,True,True,,,,314,57411,"Paulista, Serie A1 2025",2025,False,69522,5.0,0,Not started,notstarted,São Bernardo,sao-bernardo,São Bernardo,M,Football,football,1,9028,SBE,True,True,0,47504,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,Santos,santos,Santos,M,Football,football,1,248098,SAN,False,False,0,1968,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,ФК Сантос,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mOcsBkxb,,True,1.0,False,13193914,1738193400,inter-de-limeira-ec-noroeste,False,False,True,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,False,372,True,False,,,,314,57411,"Paulista, Serie A1 2025",2025,False,69522,5.0,0,Not started,notstarted,EC Noroeste,ec-noroeste,Noroeste,M,Football,football,1,2654,NOR,,False,0,6962,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,Inter de Limeira,inter-de-limeira,Inter de Limeira,M,Football,football,1,4212,INT,True,False,0,135526,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hOsuK,,False,1.0,False,13193918,1738186200,ponte-preta-corinthians,True,True,True,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,True,372,True,True,,,,314,57411,"Paulista, Serie A1 2025",2025,True,69522,5.0,0,Not started,notstarted,Ponte Preta,ponte-preta,Ponte Preta,M,Football,football,1,21682,PON,True,False,0,1969,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Понте Прета,,,,,,Corinthians,corinthians,Corinthians,M,Football,football,1,523527,COR,True,True,0,1957,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Коринтианс,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOzkkeb,,True,1.0,False,13193913,1738190700,agua-santa-botafogo-sp,True,False,False,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,False,372,False,False,,,,314,57411,"Paulista, Serie A1 2025",2025,False,69522,5.0,0,Not started,notstarted,Botafogo-SP,botafogo-sp,Botafogo-SP,M,Football,football,1,20595,BOT,True,True,0,1979,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,ФК Ботафого СП,,,,,,Água Santa,agua-santa,Água Santa,M,Football,football,1,5338,AGU,True,False,0,135510,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOsWHi,,True,1.0,False,13193919,1738199100,portuguesa-sao-paulo,False,True,False,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,59784,False,372,True,True,,,,314,57411,"Paulista, Serie A1 2025",2025,True,69522,5.0,0,Not started,notstarted,Portuguesa,portuguesa,Portuguesa,M,Football,football,1,6637,APD,True,False,0,21896,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,São Paulo,sao-paulo,São Paulo,M,Football,football,1,443174,SPA,False,True,0,1981,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,ФК Сан-Паулу,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qudsyzCb,,False,1.0,False,12637060,1738134900,western-united-central-coast-mariners,False,True,True,A-League,a-league,Australia,australia,Football,football,1,34,australia,A-League Men,a-league-men,Australia,australia,Football,football,1,34,australia,22628,,136,False,False,,,,290,144,A-League 24/25,24/25,False,64864,14.0,100,Ended,finished,Western United,western-united,Western United,M,Football,football,1,9769,WEU,True,False,0,193723,AU,AUS,Australia,australia,team,[],#374df5,#374df5,#ffffff,,Вестерн Юнайтед,,,,,,Central Coast Mariners,central-coast-mariners,Central Coast,M,Football,football,1,18469,CCM,True,False,0,5966,AU,AUS,Australia,australia,team,[],#374df5,#374df5,#ffffff,سنترال كوست مارينرز,Централ Кост Маринерс ФК,,,,,,1738144393,3.0,True,True,,AU,AUS,Australia,australia,AU,,,AU,AUS,Australia,australia,AU,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,5.0,1738141346.0,"['status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
gxcstMK,,False,1.0,False,13340346,1738119600,fortaleza-ceif-envigado-fc,False,True,True,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,20415,True,11539,True,True,,,,257,19232,"Primera A, Apertura 2025",2025,False,70681,1.0,100,Ended,finished,Fortaleza CEIF,fortaleza-ceif,Fortaleza,M,Football,football,1,7898,FOR,,False,0,89368,CO,COL,Colombia,colombia,team,[],#374df5,#374df5,#ffffff,,Форталеза ФК,,,,,,Envigado FC,envigado-fc,Envigado,M,Football,football,1,7225,ENV,True,True,0,6114,CO,COL,Colombia,colombia,team,[],#374df5,#374df5,#ffffff,إنفيجادو إف سي,Энвигадо ФК,,,,,,1738119535,3.0,True,True,,CO,COL,Colombia,colombia,CO,,,CO,COL,Colombia,colombia,CO,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,1738116514.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",,,,,,,,,,,,,,,,,,,,,,
