league,year,split,patch,side,position,golddiffat25,xpdiffat25,csdiffat25,kills,assists,deaths,opp_killsat25,opp_assistsat25,opp_deathsat25
17,2025,5,15.02,0,4,-9434.0,-6560.0,35.0,6,13,26,0.0,0.0,0.0
10,2025,4,15.01,0,4,0.0,0.0,0.0,27,86,13,0.0,0.0,0.0
7,2025,5,15.01,1,4,-3854.0,-2939.0,-73.0,17,37,24,0.0,0.0,0.0
3,2025,3,15.01,0,4,-5255.0,-2585.0,-43.0,6,12,13,7.0,7.0,5.0
5,2025,5,15.02,0,1,2641.0,3248.0,27.0,4,17,1,0.0,0.0,0.0
5,2025,5,15.02,1,5,-448.0,-179.0,-13.0,3,1,4,0.0,0.0,0.0
8,2025,5,15.01,1,1,-384.0,-489.0,13.0,10,5,3,0.0,0.0,0.0
2,2025,0,15.01,1,2,-942.0,-1174.0,-15.0,2,9,3,0.0,0.0,0.0
14,2025,5,15.01,1,4,-7869.0,-6188.0,-54.0,16,27,25,0.0,0.0,0.0
10,2025,4,15.01,1,3,0.0,0.0,0.0,0,6,4,0.0,0.0,0.0
14,2025,5,15.01,0,4,1414.0,5641.0,-25.0,31,94,15,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,0,3,4,0.0,0.0,0.0
9,2025,2,15.02,0,0,865.0,2356.0,21.0,4,6,1,0.0,0.0,0.0
9,2025,2,15.02,1,2,1794.0,-717.0,-3.0,4,12,1,0.0,0.0,0.0
3,2025,3,15.01,1,1,964.0,193.0,8.0,4,10,2,0.0,0.0,0.0
5,2025,5,15.02,1,1,-1654.0,-1088.0,1.0,3,5,1,0.0,0.0,0.0
3,2025,3,15.01,1,2,2165.0,1371.0,33.0,7,20,3,0.0,0.0,0.0
2,2025,0,15.01,1,2,-856.0,1753.0,22.0,1,6,1,0.0,0.0,0.0
3,2025,3,15.01,0,3,1496.0,1437.0,2.0,1,11,0,0.0,0.0,0.0
14,2025,5,15.01,1,3,-650.0,-569.0,1.0,0,11,5,0.0,0.0,0.0
4,2025,4,15.02,0,4,-5273.0,-8069.0,-137.0,7,12,19,0.0,0.0,0.0
0,2025,5,15.01,1,0,-2682.0,-703.0,-6.0,0,1,2,0.0,0.0,0.0
10,2025,4,15.02,0,1,0.0,0.0,0.0,9,7,3,0.0,0.0,0.0
9,2025,2,15.02,1,3,130.0,-875.0,-6.0,3,7,2,0.0,0.0,0.0
7,2025,5,15.01,0,0,0.0,0.0,0.0,7,7,0,0.0,0.0,0.0
15,2025,5,15.02,1,3,-1538.0,-1912.0,-2.0,1,4,6,0.0,0.0,0.0
13,2025,5,15.02,0,0,0.0,0.0,0.0,2,4,4,0.0,0.0,0.0
3,2025,3,15.01,0,5,-158.0,-337.0,-26.0,6,9,1,0.0,0.0,0.0
5,2025,5,15.01,0,2,3287.0,1768.0,16.0,11,7,0,0.0,0.0,0.0
10,2025,4,15.01,1,0,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0
11,2025,4,15.02,1,2,-406.0,-485.0,-6.0,4,1,2,0.0,0.0,0.0
9,2025,2,15.02,0,3,66.0,-203.0,-7.0,1,16,3,0.0,0.0,0.0
13,2025,5,15.01,0,2,804.0,-599.0,24.0,1,10,1,0.0,0.0,0.0
9,2025,2,15.02,0,0,0.0,0.0,0.0,4,10,2,0.0,0.0,0.0
14,2025,5,15.01,1,4,-12925.0,-7126.0,-89.0,7,13,24,0.0,0.0,0.0
2,2025,0,15.01,1,0,642.0,-1686.0,-1.0,3,6,3,0.0,0.0,0.0
6,2025,1,15.01,0,4,4871.0,1953.0,29.0,8,20,17,0.0,0.0,0.0
7,2025,5,15.01,1,1,1776.0,1724.0,31.0,13,13,7,0.0,0.0,0.0
12,2025,4,15.02,1,5,-2498.0,-675.0,-26.0,1,0,3,0.0,0.0,0.0
3,2025,3,15.01,0,1,1263.0,2556.0,24.0,6,16,1,0.0,0.0,0.0
5,2025,5,15.02,0,1,3794.0,4061.0,87.0,5,7,0,0.0,0.0,0.0
2,2025,0,15.01,1,5,-748.0,-902.0,-11.0,0,0,2,0.0,0.0,0.0
10,2025,4,15.01,1,2,0.0,0.0,0.0,1,7,3,0.0,0.0,0.0
14,2025,5,15.01,1,3,-2020.0,-1912.0,1.0,0,1,8,0.0,0.0,0.0
14,2025,5,15.01,0,1,-12.0,-2110.0,-13.0,4,5,3,0.0,0.0,0.0
2,2025,0,15.01,1,3,1878.0,1194.0,-12.0,1,14,2,0.0,0.0,0.0
2,2025,0,15.01,0,3,-167.0,-219.0,-2.0,0,14,1,0.0,0.0,0.0
7,2025,5,15.01,0,2,1087.0,-211.0,-25.0,6,11,1,0.0,0.0,0.0
4,2025,4,15.01,1,5,1189.0,1412.0,-18.0,5,10,0,0.0,0.0,0.0
4,2025,4,15.02,1,3,1264.0,253.0,4.0,3,17,1,0.0,0.0,0.0
8,2025,5,15.01,0,5,-264.0,-954.0,14.0,0,1,2,0.0,0.0,0.0
14,2025,5,15.01,1,3,805.0,-793.0,0.0,1,11,0,0.0,0.0,0.0
5,2025,5,15.02,0,3,1007.0,-515.0,-4.0,2,12,2,0.0,0.0,0.0
7,2025,5,15.01,0,4,2403.0,2988.0,-65.0,23,60,7,0.0,0.0,0.0
9,2025,2,15.02,0,0,226.0,776.0,32.0,6,0,6,0.0,0.0,0.0
2,2025,0,15.01,0,0,830.0,323.0,-29.0,7,9,0,0.0,0.0,0.0
13,2025,5,15.01,0,1,67.0,-883.0,-14.0,0,2,3,0.0,0.0,0.0
4,2025,4,15.01,1,5,1397.0,1331.0,51.0,5,3,2,0.0,0.0,0.0
12,2025,4,15.02,1,1,-2577.0,-1293.0,-7.0,0,0,2,0.0,0.0,0.0
14,2025,5,15.01,0,2,919.0,1144.0,25.0,3,5,3,0.0,0.0,0.0
2,2025,0,15.01,1,1,8.0,643.0,-4.0,0,14,2,0.0,0.0,0.0
3,2025,3,15.01,0,0,438.0,-543.0,-25.0,4,2,3,0.0,0.0,0.0
0,2025,5,15.01,0,5,884.0,677.0,42.0,2,4,4,0.0,0.0,0.0
3,2025,3,15.01,1,2,-2371.0,-642.0,-26.0,0,2,3,0.0,0.0,0.0
7,2025,5,15.01,0,2,0.0,0.0,0.0,2,14,1,0.0,0.0,0.0
10,2025,4,15.01,1,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0
7,2025,5,15.01,0,4,0.0,0.0,0.0,26,70,3,0.0,0.0,0.0
14,2025,5,15.01,1,5,362.0,1095.0,8.0,6,1,3,0.0,0.0,0.0
0,2025,5,15.01,1,3,-1687.0,-2176.0,2.0,0,5,10,0.0,0.0,0.0
9,2025,2,15.02,1,2,360.0,2419.0,68.0,5,6,4,0.0,0.0,0.0
2,2025,0,15.01,1,1,3980.0,1894.0,38.0,10,2,1,0.0,0.0,0.0
3,2025,3,15.01,0,2,-2282.0,-1512.0,-54.0,3,2,5,0.0,0.0,0.0
2,2025,0,15.01,0,0,1686.0,1953.0,26.0,7,8,0,0.0,0.0,0.0
12,2025,4,15.02,1,3,-646.0,-362.0,-8.0,1,3,8,0.0,0.0,0.0
10,2025,4,15.01,1,0,0.0,0.0,0.0,2,9,4,0.0,0.0,0.0
16,2025,5,15.02,1,1,-849.0,-988.0,-13.0,4,5,5,0.0,0.0,0.0
9,2025,2,15.02,1,1,3907.0,2267.0,61.0,7,18,2,0.0,0.0,0.0
8,2025,5,15.01,0,4,0.0,0.0,0.0,21,46,4,0.0,0.0,0.0
5,2025,5,15.01,1,5,1223.0,671.0,39.0,3,2,3,0.0,0.0,0.0
9,2025,2,15.02,0,4,-10080.0,-5972.0,-62.0,15,26,39,0.0,0.0,0.0
2,2025,0,15.01,1,4,-3687.0,-2476.0,-10.0,9,23,18,0.0,0.0,0.0
2,2025,0,15.01,1,0,224.0,-69.0,-30.0,4,5,5,0.0,0.0,0.0
3,2025,3,15.01,1,3,188.0,1119.0,0.0,0,11,3,0.0,4.0,4.0
5,2025,5,15.01,1,3,-480.0,-527.0,2.0,1,4,7,0.0,0.0,0.0
11,2025,4,15.02,1,0,1219.0,1410.0,19.0,4,5,2,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,4,7,0,0.0,0.0,0.0
4,2025,4,15.01,0,4,1275.0,-4296.0,-60.0,21,53,10,0.0,0.0,0.0
9,2025,2,15.02,1,1,239.0,2087.0,33.0,4,9,0,0.0,0.0,0.0
6,2025,1,15.01,1,5,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0
5,2025,5,15.01,1,4,-906.0,-40.0,-46.0,12,33,16,0.0,0.0,0.0
8,2025,5,15.01,0,3,-120.0,-315.0,5.0,0,16,8,0.0,0.0,0.0
14,2025,5,15.01,0,4,11901.0,8165.0,112.0,20,58,7,0.0,0.0,0.0
8,2025,5,15.01,1,2,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0
13,2025,5,15.01,0,0,1169.0,216.0,-27.0,5,4,0,0.0,0.0,0.0
14,2025,5,15.01,0,5,1.0,-531.0,-2.0,0,0,1,0.0,0.0,0.0
15,2025,5,15.01,1,3,-738.0,252.0,4.0,3,7,6,0.0,0.0,0.0
2,2025,0,15.01,0,3,-59.0,2181.0,1.0,1,16,4,0.0,0.0,0.0
1,2025,6,15.01,1,4,-3051.0,-4607.0,-11.0,16,22,25,0.0,0.0,0.0
3,2025,3,15.01,1,5,206.0,574.0,-7.0,2,6,2,0.0,0.0,0.0
10,2025,4,15.02,0,3,0.0,0.0,0.0,1,12,5,0.0,0.0,0.0
11,2025,4,15.02,1,4,5024.0,3555.0,28.0,14,33,8,0.0,0.0,0.0
12,2025,4,15.02,0,1,671.0,-147.0,8.0,2,17,2,0.0,0.0,0.0
5,2025,5,15.01,1,1,-1448.0,-2756.0,-47.0,3,9,2,0.0,0.0,0.0
14,2025,5,15.01,1,1,4522.0,4777.0,78.0,8,7,0,0.0,0.0,0.0
13,2025,5,15.01,0,0,0.0,0.0,0.0,7,4,1,0.0,0.0,0.0
0,2025,5,15.02,1,0,-2280.0,-2841.0,18.0,7,3,6,0.0,0.0,0.0
3,2025,3,15.01,1,2,-465.0,-255.0,-12.0,3,3,1,0.0,0.0,0.0
7,2025,5,15.01,0,5,-817.0,-871.0,-41.0,4,5,3,0.0,0.0,0.0
9,2025,2,15.02,1,1,-230.0,852.0,39.0,1,15,6,0.0,0.0,0.0
3,2025,3,15.01,0,0,1821.0,1331.0,22.0,8,13,5,0.0,0.0,0.0
8,2025,5,15.01,0,3,0.0,0.0,0.0,0,2,4,0.0,0.0,0.0
5,2025,5,15.02,1,5,-999.0,-338.0,8.0,1,2,1,0.0,0.0,0.0
6,2025,1,15.01,0,0,-276.0,-193.0,10.0,4,10,1,0.0,0.0,0.0
3,2025,3,15.01,1,4,-2009.0,-1941.0,-18.0,11,12,17,10.0,11.0,12.0
5,2025,5,15.02,0,1,-1984.0,63.0,-5.0,0,12,5,0.0,0.0,0.0
2,2025,0,15.01,0,1,-108.0,-452.0,-3.0,1,10,4,0.0,0.0,0.0
2,2025,0,15.01,1,3,362.0,1282.0,4.0,2,13,4,0.0,0.0,0.0
6,2025,1,15.01,1,1,856.0,1862.0,28.0,2,8,2,0.0,0.0,0.0
7,2025,5,15.01,0,0,515.0,-395.0,-21.0,8,7,2,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,2,1,4,0.0,0.0,0.0
13,2025,5,15.01,1,1,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0
17,2025,5,15.01,1,1,-7.0,-1168.0,-30.0,1,13,4,0.0,0.0,0.0
15,2025,5,15.01,1,4,-1636.0,-779.0,7.0,12,19,20,0.0,0.0,0.0
4,2025,4,15.02,0,4,-1195.0,-1889.0,-106.0,18,52,14,0.0,0.0,0.0
2,2025,0,15.01,0,2,942.0,1174.0,15.0,3,6,2,0.0,0.0,0.0
5,2025,5,15.02,1,5,2473.0,443.0,37.0,4,6,0,0.0,0.0,0.0
13,2025,5,15.01,1,1,1840.0,3373.0,51.0,5,11,3,0.0,0.0,0.0
9,2025,2,15.02,0,2,0.0,0.0,0.0,12,7,0,0.0,0.0,0.0
1,2025,6,15.02,0,0,704.0,189.0,4.0,4,11,1,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,1,8,3,0.0,0.0,0.0
1,2025,6,15.02,1,4,644.0,1050.0,17.0,25,67,14,0.0,0.0,0.0
10,2025,4,15.02,1,4,0.0,0.0,0.0,20,51,5,0.0,0.0,0.0
0,2025,5,15.01,0,4,-1697.0,224.0,39.0,21,58,14,0.0,0.0,0.0
9,2025,2,15.02,1,0,0.0,0.0,0.0,8,5,0,0.0,0.0,0.0
7,2025,5,15.01,1,3,154.0,-238.0,-7.0,0,13,7,0.0,0.0,0.0
3,2025,3,15.01,0,1,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0
10,2025,4,15.02,0,0,0.0,0.0,0.0,2,0,3,0.0,0.0,0.0
4,2025,4,15.01,1,0,1395.0,1811.0,40.0,3,25,4,0.0,0.0,0.0
15,2025,5,15.01,1,5,-1600.0,-3597.0,-36.0,0,1,5,0.0,0.0,0.0
0,2025,5,15.02,1,4,1548.0,-142.0,-3.0,17,41,15,0.0,0.0,0.0
3,2025,3,15.01,1,3,-1496.0,-1437.0,-2.0,0,2,4,0.0,0.0,0.0
0,2025,5,15.02,1,3,-581.0,-587.0,1.0,2,11,4,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,2,4,2,0.0,0.0,0.0
16,2025,5,15.02,1,3,400.0,781.0,9.0,2,20,4,0.0,0.0,0.0
1,2025,6,15.02,1,4,-7292.0,-7624.0,-43.0,10,16,35,0.0,0.0,0.0
7,2025,5,15.01,0,2,0.0,0.0,0.0,5,11,0,0.0,0.0,0.0
2,2025,0,15.01,1,0,-1334.0,935.0,-11.0,7,9,0,0.0,0.0,0.0
9,2025,2,15.02,0,5,0.0,0.0,0.0,0,1,6,0.0,0.0,0.0
4,2025,4,15.01,1,5,1039.0,1427.0,7.0,2,5,2,0.0,0.0,0.0
2,2025,0,15.01,0,0,-2857.0,-1186.0,-39.0,0,3,5,0.0,0.0,0.0
3,2025,3,15.01,0,5,-1572.0,-1656.0,-49.0,1,1,3,0.0,0.0,0.0
10,2025,4,15.01,0,4,0.0,0.0,0.0,16,42,5,0.0,0.0,0.0
13,2025,5,15.01,1,5,0.0,0.0,0.0,1,0,4,0.0,0.0,0.0
9,2025,2,15.02,1,5,0.0,0.0,0.0,4,2,2,0.0,0.0,0.0
15,2025,5,15.01,0,4,-1346.0,-73.0,12.0,16,38,25,0.0,0.0,0.0
0,2025,5,15.01,1,1,448.0,1898.0,32.0,0,5,5,0.0,0.0,0.0
8,2025,5,15.01,1,4,-753.0,4492.0,16.0,13,27,17,0.0,0.0,0.0
3,2025,3,15.01,1,1,-224.0,54.0,9.0,1,6,1,1.0,2.0,2.0
1,2025,6,15.02,0,4,7292.0,7624.0,43.0,35,54,10,0.0,0.0,0.0
5,2025,5,15.01,1,1,-1284.0,-1163.0,-4.0,0,7,5,0.0,0.0,0.0
14,2025,5,15.02,1,5,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0
16,2025,5,15.02,1,1,-88.0,582.0,9.0,1,9,1,0.0,0.0,0.0
14,2025,5,15.01,1,4,-852.0,-2366.0,27.0,22,52,9,0.0,0.0,0.0
2,2025,0,15.01,0,2,-650.0,261.0,-20.0,7,10,0,0.0,0.0,0.0
3,2025,3,15.01,0,3,-1679.0,-556.0,7.0,0,1,6,0.0,0.0,0.0
3,2025,3,15.01,1,3,-771.0,-1636.0,-1.0,1,7,4,0.0,0.0,0.0
14,2025,5,15.01,0,1,-2437.0,-3765.0,-82.0,0,8,4,0.0,0.0,0.0
0,2025,5,15.01,0,2,-146.0,279.0,-39.0,6,6,3,0.0,0.0,0.0
17,2025,5,15.01,0,4,1962.0,1779.0,29.0,15,32,5,0.0,0.0,0.0
2,2025,0,15.01,0,5,67.0,32.0,4.0,4,6,6,0.0,0.0,0.0
16,2025,5,15.02,0,3,443.0,-1042.0,-2.0,0,12,1,0.0,0.0,0.0
4,2025,4,15.02,1,3,1777.0,295.0,7.0,5,7,4,0.0,0.0,0.0
7,2025,5,15.01,0,3,832.0,1269.0,-2.0,0,14,1,0.0,0.0,0.0
5,2025,5,15.01,1,5,855.0,-175.0,10.0,3,4,2,0.0,0.0,0.0
14,2025,5,15.01,0,0,-1894.0,-675.0,14.0,3,4,2,0.0,0.0,0.0
6,2025,1,15.01,1,4,-4871.0,-1953.0,-29.0,16,35,9,0.0,0.0,0.0
17,2025,5,15.01,1,1,180.0,404.0,3.0,2,2,4,0.0,0.0,0.0
0,2025,5,15.01,1,2,146.0,-279.0,39.0,3,3,1,0.0,0.0,0.0
13,2025,5,15.01,0,5,0.0,0.0,0.0,2,0,2,0.0,0.0,0.0
10,2025,4,15.01,0,0,0.0,0.0,0.0,4,9,4,0.0,0.0,0.0
6,2025,1,15.01,1,4,-554.0,465.0,32.0,7,13,14,0.0,0.0,0.0
9,2025,2,15.02,1,2,-350.0,1566.0,20.0,1,12,3,0.0,0.0,0.0
10,2025,4,15.01,0,2,0.0,0.0,0.0,1,8,3,0.0,0.0,0.0
10,2025,4,15.01,1,5,0.0,0.0,0.0,1,2,4,0.0,0.0,0.0
0,2025,5,15.01,0,5,1830.0,319.0,-4.0,7,15,2,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,4,10,3,0.0,0.0,0.0
13,2025,5,15.01,1,2,619.0,825.0,21.0,7,6,3,0.0,0.0,0.0
4,2025,4,15.02,0,0,-1074.0,-554.0,-4.0,1,7,5,0.0,0.0,0.0
7,2025,5,15.01,1,3,-1539.0,-1379.0,10.0,0,2,4,0.0,0.0,0.0
4,2025,4,15.01,1,4,6891.0,8074.0,138.0,19,45,8,0.0,0.0,0.0
0,2025,5,15.02,1,5,-2481.0,-1135.0,-26.0,0,12,4,0.0,0.0,0.0
13,2025,5,15.01,1,4,255.0,-72.0,-21.0,29,67,14,0.0,0.0,0.0
13,2025,5,15.01,1,1,-648.0,-2182.0,-51.0,5,9,2,0.0,0.0,0.0
14,2025,5,15.01,0,3,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0
10,2025,4,15.01,0,3,0.0,0.0,0.0,0,12,2,0.0,0.0,0.0
15,2025,5,15.01,0,0,-961.0,-2649.0,-13.0,2,1,5,0.0,0.0,0.0
5,2025,5,15.01,0,5,150.0,-93.0,19.0,2,1,3,0.0,0.0,0.0
3,2025,3,15.01,0,4,-9001.0,-8752.0,-126.0,10,21,16,0.0,0.0,0.0
7,2025,5,15.01,1,2,1552.0,2465.0,41.0,1,8,1,0.0,0.0,0.0
14,2025,5,15.01,1,4,3047.0,5280.0,4.0,15,36,12,0.0,0.0,0.0
2,2025,0,15.01,0,4,3181.0,2361.0,8.0,17,51,6,0.0,0.0,0.0
9,2025,2,15.02,1,2,-4604.0,-3564.0,-41.0,12,9,6,0.0,0.0,0.0
10,2025,4,15.01,0,4,0.0,0.0,0.0,17,41,7,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,2,10,6,0.0,0.0,0.0
3,2025,3,15.01,0,2,662.0,547.0,17.0,8,11,2,0.0,0.0,0.0
2,2025,0,15.01,1,5,24.0,909.0,21.0,1,5,3,0.0,0.0,0.0
13,2025,5,15.01,1,1,-277.0,-2362.0,-3.0,2,4,3,0.0,0.0,0.0
2,2025,0,15.01,0,0,125.0,-324.0,-22.0,1,4,0,0.0,0.0,0.0
3,2025,3,15.01,0,3,1234.0,2162.0,10.0,1,21,1,0.0,0.0,0.0
12,2025,4,15.02,1,0,-558.0,-1259.0,6.0,3,3,0,0.0,0.0,0.0
15,2025,5,15.01,1,4,-3504.0,-4095.0,-101.0,7,13,19,0.0,0.0,0.0
7,2025,5,15.01,1,5,-1595.0,-3437.0,-41.0,2,22,3,0.0,0.0,0.0
5,2025,5,15.01,1,2,-394.0,673.0,-17.0,2,7,3,0.0,0.0,0.0
6,2025,1,15.01,0,2,1200.0,1036.0,18.0,9,5,1,0.0,0.0,0.0
10,2025,4,15.01,0,2,0.0,0.0,0.0,6,4,4,0.0,0.0,0.0
14,2025,5,15.01,0,3,-417.0,-390.0,-4.0,1,6,4,0.0,0.0,0.0
5,2025,5,15.02,1,1,-3794.0,-4061.0,-87.0,1,2,3,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,5,7,5,0.0,0.0,0.0
3,2025,3,15.01,1,3,-1694.0,-1941.0,7.0,0,5,6,0.0,0.0,0.0
10,2025,4,15.02,0,1,0.0,0.0,0.0,5,4,4,0.0,0.0,0.0
6,2025,1,15.01,1,5,2326.0,722.0,-6.0,3,8,2,0.0,0.0,0.0
15,2025,5,15.02,0,4,5807.0,8205.0,46.0,25,61,15,0.0,0.0,0.0
12,2025,4,15.02,0,0,1964.0,1371.0,-4.0,5,6,1,0.0,0.0,0.0
14,2025,5,15.01,1,2,-477.0,-318.0,-21.0,5,8,2,0.0,0.0,0.0
2,2025,0,15.01,1,3,-791.0,-565.0,0.0,0,16,3,0.0,0.0,0.0
2,2025,0,15.01,1,4,644.0,2184.0,10.0,19,49,11,0.0,0.0,0.0
4,2025,4,15.01,0,2,-1907.0,-938.0,-19.0,4,3,7,0.0,0.0,0.0
2,2025,0,15.01,0,0,1625.0,197.0,40.0,4,12,1,0.0,0.0,0.0
17,2025,5,15.01,0,4,-3249.0,-1275.0,16.0,21,49,17,0.0,0.0,0.0
9,2025,2,15.02,1,1,-22.0,-1009.0,0.0,10,18,3,0.0,0.0,0.0
9,2025,2,15.02,0,4,11803.0,9603.0,178.0,22,50,11,0.0,0.0,0.0
9,2025,2,15.02,0,5,-179.0,171.0,-8.0,2,22,7,0.0,0.0,0.0
15,2025,5,15.01,0,4,3636.0,-200.0,39.0,13,34,15,0.0,0.0,0.0
3,2025,3,15.01,1,4,-4306.0,-3211.0,-106.0,18,46,27,0.0,0.0,0.0
14,2025,5,15.01,0,4,-9279.0,-7601.0,-54.0,9,15,25,0.0,0.0,0.0
13,2025,5,15.01,1,1,1260.0,406.0,24.0,7,8,2,0.0,0.0,0.0
2,2025,0,15.01,0,4,6235.0,1266.0,27.0,19,35,15,0.0,0.0,0.0
17,2025,5,15.01,1,4,-1887.0,1901.0,13.0,8,23,16,0.0,0.0,0.0
3,2025,3,15.01,1,2,-809.0,-315.0,-4.0,4,11,1,0.0,0.0,0.0
17,2025,5,15.01,0,3,-714.0,-1425.0,7.0,0,8,5,0.0,0.0,0.0
1,2025,6,15.02,0,3,900.0,1420.0,6.0,1,24,1,0.0,0.0,0.0
2,2025,0,15.01,0,2,1529.0,-40.0,-12.0,3,7,0,0.0,0.0,0.0
10,2025,4,15.01,1,2,0.0,0.0,0.0,5,8,2,0.0,0.0,0.0
7,2025,5,15.01,0,1,0.0,0.0,0.0,5,10,0,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,10,26,23,0.0,0.0,0.0
10,2025,4,15.01,1,5,0.0,0.0,0.0,2,4,3,0.0,0.0,0.0
4,2025,4,15.01,0,1,0.0,0.0,0.0,0,4,3,0.0,0.0,0.0
14,2025,5,15.01,1,4,-3015.0,-1541.0,51.0,12,28,14,0.0,0.0,0.0
17,2025,5,15.01,0,1,7.0,1168.0,30.0,4,7,5,0.0,0.0,0.0
7,2025,5,15.01,1,5,-301.0,-1611.0,-29.0,1,2,7,0.0,0.0,0.0
3,2025,3,15.01,1,5,-526.0,-1080.0,11.0,0,1,3,0.0,0.0,0.0
11,2025,4,15.02,0,4,-1585.0,-2396.0,-20.0,15,24,17,0.0,0.0,0.0
2,2025,0,15.01,0,5,1091.0,2029.0,24.0,6,4,1,0.0,0.0,0.0
3,2025,3,15.01,1,0,4238.0,2932.0,53.0,8,0,0,1.0,1.0,2.0
4,2025,4,15.02,0,3,-565.0,227.0,-2.0,0,6,8,0.0,0.0,0.0
6,2025,1,15.01,0,0,0.0,0.0,0.0,7,6,0,0.0,0.0,0.0
12,2025,4,15.02,0,2,189.0,387.0,-32.0,4,10,0,0.0,0.0,0.0
13,2025,5,15.01,1,0,601.0,-526.0,-3.0,4,8,1,0.0,0.0,0.0
3,2025,3,15.01,0,2,-1834.0,-376.0,8.0,0,2,4,0.0,0.0,0.0
12,2025,4,15.02,1,1,1793.0,891.0,16.0,2,10,3,0.0,0.0,0.0
9,2025,2,15.02,0,5,1256.0,-563.0,22.0,5,4,3,0.0,0.0,0.0
1,2025,6,15.01,0,3,-693.0,-428.0,-13.0,3,4,2,0.0,0.0,0.0
14,2025,5,15.01,0,4,5979.0,1148.0,85.0,22,55,12,0.0,0.0,0.0
9,2025,2,15.02,0,3,-1409.0,-306.0,7.0,0,1,5,0.0,0.0,0.0
14,2025,5,15.01,1,4,-11814.0,-8567.0,-49.0,4,5,25,0.0,0.0,0.0
15,2025,5,15.01,0,5,558.0,-607.0,35.0,0,3,3,0.0,0.0,0.0
8,2025,5,15.01,0,0,2526.0,951.0,28.0,7,7,2,0.0,0.0,0.0
1,2025,6,15.01,1,3,693.0,428.0,13.0,0,11,4,0.0,0.0,0.0
13,2025,5,15.01,1,4,-7585.0,-2655.0,-47.0,6,13,11,7.0,10.0,6.0
14,2025,5,15.01,0,2,-109.0,620.0,2.0,3,3,3,0.0,0.0,0.0
10,2025,4,15.01,1,0,0.0,0.0,0.0,12,6,1,0.0,0.0,0.0
13,2025,5,15.01,0,4,9022.0,5252.0,72.0,17,54,4,3.0,9.0,10.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,1,14,3,0.0,0.0,0.0
1,2025,6,15.02,0,4,-7231.0,-7019.0,-99.0,11,18,20,0.0,0.0,0.0
12,2025,4,15.02,1,5,243.0,-648.0,-2.0,1,2,4,0.0,0.0,0.0
4,2025,4,15.01,0,1,-843.0,-1161.0,-26.0,4,2,7,0.0,0.0,0.0
9,2025,2,15.02,1,5,-2169.0,-1697.0,-29.0,1,5,5,0.0,0.0,0.0
15,2025,5,15.01,1,3,-1163.0,-858.0,15.0,0,1,5,0.0,0.0,0.0
9,2025,2,15.02,1,1,0.0,0.0,0.0,8,9,2,0.0,0.0,0.0
5,2025,5,15.01,0,3,889.0,1633.0,1.0,2,15,4,0.0,0.0,0.0
6,2025,1,15.01,1,5,-3610.0,-1874.0,-17.0,2,2,8,0.0,0.0,0.0
16,2025,5,15.02,1,3,-671.0,-865.0,-9.0,0,9,5,0.0,0.0,0.0
3,2025,3,15.01,1,4,2469.0,2641.0,44.0,31,78,24,0.0,0.0,0.0
9,2025,2,15.02,0,1,-2651.0,-727.0,-6.0,0,2,6,0.0,0.0,0.0
2,2025,0,15.01,1,5,447.0,-686.0,-11.0,3,3,6,0.0,0.0,0.0
13,2025,5,15.02,0,5,0.0,0.0,0.0,2,9,2,0.0,0.0,0.0
2,2025,0,15.01,1,2,-582.0,-34.0,-15.0,5,14,2,0.0,0.0,0.0
1,2025,6,15.01,0,4,548.0,-4764.0,-85.0,28,53,30,0.0,0.0,0.0
14,2025,5,15.01,0,1,2499.0,2643.0,41.0,2,20,0,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,1,5,5,0.0,0.0,0.0
2,2025,0,15.01,0,4,6740.0,2097.0,87.0,20,36,8,0.0,0.0,0.0
6,2025,1,15.01,0,1,-856.0,-1862.0,-28.0,3,7,5,0.0,0.0,0.0
9,2025,2,15.02,1,4,1446.0,-522.0,63.0,22,58,23,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,1,1,5,0.0,0.0,0.0
13,2025,5,15.01,0,4,-1567.0,-1189.0,12.0,9,23,15,0.0,0.0,0.0
